id,category,question,answer,url,confidence
3301.0,inscription,Quels sont les frais pour une inscription tardive en apprentissage?,"Une inscription tardive en apprentissage coûte 1200 DT, avec une justification, avant le 30 septembre.",/admissions/frais-tardive-apprentissage,
3302.0,inscription,Coût apprentissage retard,"Une inscription tardive en apprentissage coûte 1200 DT, avec une justification, avant le 30 septembre.",/admissions/frais-tardive-apprentissage,
3303.0,inscription,Frais inscription tardive apprentissage,"Une inscription tardive en apprentissage coûte 1200 DT, avec une justification, avant le 30 septembre.",/admissions/frais-tardive-apprentissage,
3304.0,inscription,Tarifs apprentissage tardifs,"Une inscription tardive en apprentissage coûte 1200 DT, avec une justification, avant le 30 septembre.",/admissions/frais-tardive-apprentissage,
3305.0,inscription,Prix retard apprentissage ISET,"Une inscription tardive en apprentissage coûte 1200 DT, avec une justification, avant le 30 septembre.",/admissions/frais-tardive-apprentissage,
3306.0,programmes,Quels sont les cours sur la gestion des crises?,"Un module en Gestion couvre la préparation, la réponse et la récupération, avec des simulations de crises.",/programmes/cours-gestion-crises,
3307.0,programmes,Modules crises ISET,"Un module en Gestion couvre la préparation, la réponse et la récupération, avec des simulations de crises.",/programmes/cours-gestion-crises,
3308.0,programmes,Formation gestion crises,"Un module en Gestion couvre la préparation, la réponse et la récupération, avec des simulations de crises.",/programmes/cours-gestion-crises,
3309.0,programmes,Cours crisis management,"Un module en Gestion couvre la préparation, la réponse et la récupération, avec des simulations de crises.",/programmes/cours-gestion-crises,
3310.0,programmes,Crises programme,"Un module en Gestion couvre la préparation, la réponse et la récupération, avec des simulations de crises.",/programmes/cours-gestion-crises,
3311.0,recherche,Quels sont les critères pour une subvention de congrès?,Une subvention de congrès (max 1800 DT) nécessite une présentation acceptée et un accord du comité de recherche.,/recherche/subvention-congres,
3312.0,recherche,Conditions aide congrès,Une subvention de congrès (max 1800 DT) nécessite une présentation acceptée et un accord du comité de recherche.,/recherche/subvention-congres,
3313.0,recherche,Critères subvention congrès,Une subvention de congrès (max 1800 DT) nécessite une présentation acceptée et un accord du comité de recherche.,/recherche/subvention-congres,
3314.0,recherche,Éligibilité congrès,Une subvention de congrès (max 1800 DT) nécessite une présentation acceptée et un accord du comité de recherche.,/recherche/subvention-congres,
3315.0,recherche,Subvention congrès ISET,Une subvention de congrès (max 1800 DT) nécessite une présentation acceptée et un accord du comité de recherche.,/recherche/subvention-congres,
3316.0,logistique,Y a-t-il un service de prêt de détecteurs de mouvement?,"Oui, des détecteurs de mouvement sont prêtés pour les projets sur demande au service technique, pour une durée de 24h.",/campus/pret-detecteurs-mouvement,
3317.0,logistique,Emprunter détecteur mouvement,"Oui, des détecteurs de mouvement sont prêtés pour les projets sur demande au service technique, pour une durée de 24h.",/campus/pret-detecteurs-mouvement,
3318.0,logistique,Prêt détecteurs,"Oui, des détecteurs de mouvement sont prêtés pour les projets sur demande au service technique, pour une durée de 24h.",/campus/pret-detecteurs-mouvement,
3319.0,logistique,Accès détecteurs ISET,"Oui, des détecteurs de mouvement sont prêtés pour les projets sur demande au service technique, pour une durée de 24h.",/campus/pret-detecteurs-mouvement,
3320.0,logistique,Détecteurs campus,"Oui, des détecteurs de mouvement sont prêtés pour les projets sur demande au service technique, pour une durée de 24h.",/campus/pret-detecteurs-mouvement,
3321.0,administration,Comment demander une attestation de participation à une formation?,Demandez au bureau de formation avec votre inscription. Délivrée sous 3 jours pour certifier votre participation.,/administration/attestation-formation,
3322.0,administration,Certificat formation,Demandez au bureau de formation avec votre inscription. Délivrée sous 3 jours pour certifier votre participation.,/administration/attestation-formation,
3323.0,administration,Preuve présence formation,Demandez au bureau de formation avec votre inscription. Délivrée sous 3 jours pour certifier votre participation.,/administration/attestation-formation,
3324.0,administration,Attestation formation ISET,Demandez au bureau de formation avec votre inscription. Délivrée sous 3 jours pour certifier votre participation.,/administration/attestation-formation,
3325.0,administration,Document formation,Demandez au bureau de formation avec votre inscription. Délivrée sous 3 jours pour certifier votre participation.,/administration/attestation-formation,
3326.0,carriere,Quels sont les profils pour le secteur de l’énergie éolienne?,"L’énergie éolienne recrute des diplômés en Génie Électrique (turbines) et Gestion (projets), avec compétences techniques.",/carrieres/profil-energie-eolienne,
3327.0,carriere,Compétences éolien,"L’énergie éolienne recrute des diplômés en Génie Électrique (turbines) et Gestion (projets), avec compétences techniques.",/carrieres/profil-energie-eolienne,
3328.0,carriere,Profil emploi éolien,"L’énergie éolienne recrute des diplômés en Génie Électrique (turbines) et Gestion (projets), avec compétences techniques.",/carrieres/profil-energie-eolienne,
3329.0,carriere,Travailler en éolien,"L’énergie éolienne recrute des diplômés en Génie Électrique (turbines) et Gestion (projets), avec compétences techniques.",/carrieres/profil-energie-eolienne,
3330.0,carriere,Qualités secteur éolien,"L’énergie éolienne recrute des diplômés en Génie Électrique (turbines) et Gestion (projets), avec compétences techniques.",/carrieres/profil-energie-eolienne,
3331.0,technique,Quels sont les délais pour une réparation de détecteur?,"La réparation d’un détecteur prend 3 à 5 jours, après signalement au service technique, selon la pièce disponible.",/services/reparation-detecteur,
3332.0,technique,Temps réparation détecteur,"La réparation d’un détecteur prend 3 à 5 jours, après signalement au service technique, selon la pièce disponible.",/services/reparation-detecteur,
3333.0,technique,Délai panne détecteur,"La réparation d’un détecteur prend 3 à 5 jours, après signalement au service technique, selon la pièce disponible.",/services/reparation-detecteur,
3334.0,technique,Quand détecteur réparé?,"La réparation d’un détecteur prend 3 à 5 jours, après signalement au service technique, selon la pièce disponible.",/services/reparation-detecteur,
3335.0,technique,Réparation technique,"La réparation d’un détecteur prend 3 à 5 jours, après signalement au service technique, selon la pièce disponible.",/services/reparation-detecteur,
3336.0,examens,Quels sont les critères pour une note d’expérimentation?,"Une note d’expérimentation (max 3 points) est basée sur la méthode et les résultats des TP, sur évaluation.",/etudes/note-experimentation,
3337.0,examens,Conditions note expérimentation,"Une note d’expérimentation (max 3 points) est basée sur la méthode et les résultats des TP, sur évaluation.",/etudes/note-experimentation,
3338.0,examens,Obtenir points expérimentation,"Une note d’expérimentation (max 3 points) est basée sur la méthode et les résultats des TP, sur évaluation.",/etudes/note-experimentation,
3339.0,examens,Critères expérience examen,"Une note d’expérimentation (max 3 points) est basée sur la méthode et les résultats des TP, sur évaluation.",/etudes/note-experimentation,
3340.0,examens,Note expérimentation ISET,"Une note d’expérimentation (max 3 points) est basée sur la méthode et les résultats des TP, sur évaluation.",/etudes/note-experimentation,
3341.0,international,Quels sont les partenariats pour les projets de santé publique?,"Des partenariats avec des ONG soutiennent des projets de santé publique, sur candidature au bureau international.",/international/partenariats-sante-publique,
3342.0,international,Collaborations santé publique,"Des partenariats avec des ONG soutiennent des projets de santé publique, sur candidature au bureau international.",/international/partenariats-sante-publique,
3343.0,international,Partenaires projets santé publique,"Des partenariats avec des ONG soutiennent des projets de santé publique, sur candidature au bureau international.",/international/partenariats-sante-publique,
3344.0,international,Liens santé publique abroad,"Des partenariats avec des ONG soutiennent des projets de santé publique, sur candidature au bureau international.",/international/partenariats-sante-publique,
3345.0,international,Projets santé publique Sfax,"Des partenariats avec des ONG soutiennent des projets de santé publique, sur candidature au bureau international.",/international/partenariats-sante-publique,
3346.0,vie_etudiante,Quels sont les soutiens pour les activités de jonglage?,"Le club de jonglage offre des accessoires et 150 DT par spectacle, sur validation par le bureau étudiant.",/vie-etudiante/soutien-jonglage,
3347.0,vie_etudiante,Aides projets jonglage,"Le club de jonglage offre des accessoires et 150 DT par spectacle, sur validation par le bureau étudiant.",/vie-etudiante/soutien-jonglage,
3348.0,vie_etudiante,Support initiatives jonglage,"Le club de jonglage offre des accessoires et 150 DT par spectacle, sur validation par le bureau étudiant.",/vie-etudiante/soutien-jonglage,
